cinema_id;cinema_name;movie_id;movie_title;show_date;start_time
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;10:25
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;12:45
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;15:10
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;17:35
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;20:00
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-18;22:25
38;Cinéma Pathé Azur City;298;Hopper et le Secret de la Marmotte;2025-10-18;10:20
38;Cinéma Pathé Azur City;298;Hopper et le Secret de la Marmotte;2025-10-18;15:15
38;Cinéma Pathé Azur City;298;Hopper et le Secret de la Marmotte;2025-10-18;16:40
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-18;10:35
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-18;12:20
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-18;14:30
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-18;18:40
38;Cinéma Pathé Azur City;262;Tron : Ares;2025-10-18;12:45
38;Cinéma Pathé Azur City;262;Tron : Ares;2025-10-18;21:50
38;Cinéma Pathé Azur City;258;A Big Bold Beautiful Journey;2025-10-18;22:40
38;Cinéma Pathé Azur City;163;One Battle After Another;2025-10-18;18:10
38;Cinéma Pathé Azur City;163;One Battle After Another;2025-10-18;21:30
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-18;11:00
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-18;14:30
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-18;17:30
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-18;11:05
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-18;14:00
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-18;16:45
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-18;19:30
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-18;22:15
